46214:-0.7659564688801765 1.1152999214828014 -1.8918148502707481 -0.42049969732761383 1.105793660506606 0.2856742888689041 2.0591387152671814 -0.5489658713340759 -0.745169036090374 -1.741187253035605
26711:-3.1327983736991882 2.5240856260061264 -4.104100733995438 -0.07088929787278175 3.6752616744488478 -0.3268968556076288 3.3522318080067635 2.8516408735886216 0.2690480947494507 -2.4902670616284013
242242:-0.4580036848783493 0.6241946257650852 -2.3626506477594376 0.29818689823150635 -0.1441135872155428 0.6452648490667343 1.716680720448494 0.34951308369636536 -1.7033178508281708 -2.063565820455551
2721:-1.2662339936941862 1.5368494540452957 -1.9803210385143757 0.04605919495224953 1.7608804535120726 0.23936664802022278 2.2540121488273144 0.1265799179673195 -1.0815483923070133 -2.0283682914450765
83:-3.8338388055562973 -1.3413288118317723 -3.5880439188331366 -0.29093094216659665 4.520881427451968 2.1998652815818787 0.5978003740310669 3.8937362357974052 0.5909133702516556 -1.9365253765136003
3841:-5.703477077186108 3.0117241591215134 -2.5353468265384436 1.3340311273932457 5.5790896397084 0.5759424041025341 6.819551168940961 2.076325122732669 0.7588836033828557 -3.1099009052850306
65696:-0.8800273984670639 1.0140720754861832 -2.146689096465707 0.3001450449228287 0.115285640116781 0.615160770714283 1.8625205680727959 0.3920411616563797 -1.5924692479893565 -1.9883027381729335
5757:-0.8122552037239075 1.3202481903135777 -2.4530114978551865 0.13300691545009613 0.506402088329196 1.066051185131073 1.7881028056144714 0.8497124016284943 -1.3574238680303097 -1.905869385227561
6053:-3.9551901505328715 3.228391721844673 -3.88221021508798 0.4917523507028818 6.189334852620959 -0.026829969137907028 2.682382786180824 4.401146702002734 3.120902355760336 -4.199974866583943
28602:-1.2079859524965286 0.679687611758709 -1.7782630315050483 0.431524041807279 0.9671905320137739 0.5675411429256201 2.606917679309845 0.2889956086874008 -1.7536554262042046 -1.936690829694271
31799:-0.853563666343689 0.8775838678702712 -1.8010719195008278 0.17192533984780312 0.7325377892702818 0.2916155084967613 1.6400892660021782 0.2740912064909935 -1.5031098797917366 -1.6607129201292992
19275:-1.1175523959100246 1.5930615589022636 -2.067679276689887 -0.13744349777698517 1.3353487681597471 1.09464543312788 2.0175640136003494 0.3392718732357025 -1.1034248284995556 -1.7660697381943464
12938:-0.5862124264240265 0.7427239641547203 -2.451695814728737 0.3430243581533432 0.43979168124496937 0.5464478209614754 2.0643182694911957 0.10745668411254883 -1.356356754899025 -2.060834161937237
28076:-4.393498216290027 5.5601259507238865 -4.312189329881221 -1.2437401684001088 7.66173748485744 3.457581363618374 2.9394257101230323 -1.0963802924379706 3.387514390051365 -2.719227413646877
4826:-3.7003393061459064 -0.9971693828701973 -2.3494207113981247 0.7360421246849 5.085606141015887 1.9380377475172281 5.614288266282529 3.476480670273304 0.8503198325634003 -1.702159852720797
25072:-1.143343597650528 1.423436138778925 -1.931099247187376 -0.533307172358036 1.3115634974092245 0.699895404279232 1.7589067369699478 0.8140903189778328 -0.27952317148447037 -1.8473195391707122
81063:-0.4580036848783493 0.6241946257650852 -2.3626506477594376 0.29818689823150635 -0.1441135872155428 0.6452648490667343 1.716680720448494 0.34951308369636536 -1.7033178508281708 -2.063565820455551
81052:-0.3144873343408108 0.6260591708123684 -1.908179610967636 0.0751161202788353 0.3433615993708372 0.49137647077441216 1.6452538967132568 0.050223901867866516 -1.4338244795799255 -1.848050568252802
134050:-1.3483181148767471 2.229469705373049 -3.6620753668248653 -0.6142149642109871 2.257066620513797 2.799401082098484 0.7005492597818375 -2.2331495881080627 -0.8612979874014854 -0.7230914169922471
603659:-0.8014799207448959 0.8497873619198799 -2.199061509221792 0.23906166851520538 0.6393305640667677 0.3289375677704811 2.0378472805023193 0.1528722047805786 -1.5117947459220886 -1.7818945869803429
75712:-1.0114301443099976 0.6781312860548496 -1.9399683438241482 0.25159279350191355 0.7953070532530546 0.41683656722307205 1.6573844105005264 0.42617445439100266 -1.3648052737116814 -1.7916487846523523
3334:-1.2442335933446884 0.9473283924162388 -2.5170599669218063 -0.24406178202480078 1.6565528716892004 0.038258444517850876 1.977803885936737 0.01247137039899826 -0.45520032197237015 -2.216977165080607
283063:-0.5701507888734341 0.692986611276865 -2.2257274463772774 -0.26944961305707693 0.8637984227389097 0.3584807813167572 1.2900413908064365 0.030626254621893167 -0.9546195268630981 -2.125426633283496
22184:-1.7444209344685078 0.7494439817965031 -2.0316361412405968 0.7045455416664481 1.4644550662487745 0.26697436533868313 2.388216570019722 0.5339262234047055 -1.9033733941614628 -1.8471529707312584
20359:-1.6321918070316315 1.9032889977097511 -2.432486745528877 -0.02161561418324709 1.522164849564433 0.6583489309996367 2.711834597401321 -0.40246687922626734 -0.6623590067028999 -1.8986180610954762
4092:-0.6885804831981659 1.1017047613859177 -1.912472903728485 -0.337245374917984 1.2637757789343596 0.38811424374580383 1.5579284131526947 0.30798181146383286 -0.4072629101574421 -2.181718635838479
10906:-0.7859044298529625 1.163923155516386 -2.5601183883845806 -0.024515114724636078 1.1416996959596872 0.45560190081596375 2.4196198731660843 -0.31030260026454926 -0.947594441473484 -2.3012104714289308
6109:-1.5553345270454884 2.072228591889143 -2.3633231949061155 -0.543089970946312 2.272082833573222 1.3094119690358639 2.108598344027996 0.9579908535815775 0.15464649349451065 -1.4407841302454472
22610:-1.4663516022264957 1.580067340284586 -2.469242159742862 -0.2786414250731468 1.7673974391072989 1.0222437866032124 2.7388766445219517 0.9371406645514071 -0.3802580237388611 -1.8955124150961637
34020:-0.6267340034246445 0.8285135366022587 -1.6781343035399914 1.7546928077936172 0.7419271524995565 0.31076801498420537 1.4272398352622986 0.728151336312294 -0.23108915612101555 -0.4826540220528841
285989:-0.4061402603983879 0.49197959899902344 -2.0388932675123215 -0.02547232899814844 0.3344378899782896 0.5175754632800817 1.7545767724514008 -0.029937793500721455 -1.446728691458702 -1.8768943920731544
24209:-4.486597500741482 4.617222509346902 -2.8765921690501273 -0.17724362760782242 3.944286698009819 1.1278545535169542 3.59422311745584 2.3895996594801545 0.31087860371917486 -2.1611712004523724
158283:-0.4301658533513546 0.7339169234037399 -2.1379008535295725 0.12367096543312073 0.3221921343356371 0.6951529271900654 1.8717593103647232 0.41390398144721985 -1.2514025270938873 -2.0981052443385124
19033:-1.04135662317276 1.2758269235491753 -2.462875067256391 0.14531501475721598 1.2460389118641615 0.11632517725229263 1.3298925273120403 0.9837025031447411 -0.330022394657135 -2.036377100273967
34072:-0.5904375277459621 0.7999719604849815 -2.018334463238716 -0.2169756954535842 0.9764740895479918 0.20656228065490723 1.561713308095932 -0.3577154353260994 -1.2012574225664139 -2.059528274461627
81255:-0.46989159286022186 0.8352148979902267 -2.2785734385252 0.016183286905288696 0.15658706985414028 0.6081311069428921 1.7755792140960693 0.17511150240898132 -1.3858206421136856 -2.07558736205101
86143:-0.2977953520603478 0.823634535074234 -1.9559896290302277 -0.27361229062080383 0.4259541165083647 0.3239848092198372 1.218516767024994 -0.017385107930749655 -1.0894363522529602 -1.942222222685814
13810:-0.7791434302926064 1.0788703113794327 -1.9574646204710007 -0.25381433963775635 0.922530872747302 0.9404802694916725 1.5051997601985931 0.17972087860107422 -1.0327867567539215 -1.732714205980301
138616:-1.3049851953983307 0.8094024760648608 -1.0757859498262405 0.321977823972702 0.7462747674435377 0.22066191583871841 1.5492837131023407 0.5204956494271755 -0.5825163461267948 -2.759423092007637
20894:-3.433520555496216 3.8328881971538067 -4.408083072397858 -0.8019947148859501 4.114131731912494 3.0434979796409607 2.5411381786689162 -0.5065181609243155 0.7183196395635605 -1.7327878270298243
141497:-0.25528527796268463 1.1646616384387016 -2.353217449039221 -1.0708867460489273 1.4851883184164762 0.2777857929468155 1.3395352913066745 0.06436586938798428 -0.015115579590201378 -2.5033433586359024
102585:-0.783960148692131 1.233142215758562 -2.7234564488753676 0.6966543681919575 0.484082730486989 0.6925760060548782 2.2083429358899593 0.8778268829919398 -1.321107342839241 -2.282633528113365
28291:-0.7414748519659042 0.6452050991356373 -0.8429065458476543 -0.24468898866325617 1.2320748567581177 0.25353156216442585 0.7474641492590308 0.34140614001080394 0.8130433112382889 -0.6138022169470787
3060:-1.8787598051130772 -0.9887989098206162 -0.19183620857074857 -0.2880647606216371 3.4506994150578976 1.4468163959681988 3.498454786837101 3.0217949571087956 4.060493819415569 -0.1849010642617941
29134:-1.8178286328911781 1.3624186618253589 0.10062683373689651 -0.27905677538365126 2.4995370507240295 -0.7447990328073502 0.49589023273438215 0.23936644196510315 1.2537140659987926 0.08758527971804142
3096:-3.630629040300846 1.1972144171595573 0.41461239382624626 0.8935312926769257 4.7005127519369125 -0.10353761119768023 1.8495505880564451 2.6107729878276587 1.154675230383873 0.10876364493742585
8007:-2.0426478050649166 0.8193886801600456 -0.5840991521254182 0.49903954938054085 2.549513928592205 -0.2350706048309803 1.3478709934279323 0.5653195162303746 1.2679039314389229 -0.8907555574551225
12107:-0.4893730357289314 0.7643868066370487 0.3055191859602928 -0.45816920697689056 1.7116665840148926 0.10996691882610321 0.3432513549923897 -0.6184088531881571 1.120932500809431 -0.03642007056623697
4279:-7.434397865086794 2.87548213172704 -0.21177877392619848 1.866781659424305 8.885853245854378 -0.6909088306128979 3.7532574641518295 5.884565008804202 2.3230012208223343 -1.7127267183968797
15277:-0.9201350770890713 1.9667724594473839 -0.05353456921875477 -0.6846185168251395 2.3257712721824646 -0.41492614708840847 0.24090344924479723 0.7195521229878068 2.027729157358408 0.15299861319363117
18414:-7.219466040376574 2.0652511287480593 -3.72118823742494 -0.3955663926899433 10.030948705971241 -2.4661544784903526 0.2183488281443715 5.2979489443823695 5.332250190898776 -1.9192698672413826
