45017:0.042815126 -0.02625211 0.013792163 -0.040023483 0.03882689 0.015502197 0.04529657 -0.048337817 0.0007747471 -0.030975556
26985:-0.0018423796 0.0249834 0.009871507 -0.04794561 -0.012761039 -0.0093659405 0.040341955 -0.0041570724 -0.015015846 0.0021541298
1055513:-0.007288569 -0.040178455 0.023449969 -0.027343953 0.015347391 -0.03584243 0.008395439 0.0035141886 0.026390726 0.047466945
332475:-0.020520348 -0.034252863 -0.0035203875 0.045976393 -0.017206412 -0.0351596 0.031178933 0.010662627 -0.028679783 0.017460097
1071947:-0.026896125 -0.047116928 0.006231594 0.019877756 -0.0105819525 -0.03554427 -0.010480082 0.03607182 -0.039665055 0.044972233
66521:-0.044244934 0.040304173 -0.045187425 -0.04623875 0.00945431 0.004829711 -0.027238965 -0.01285392 0.038291223 -0.030198354
21299:0.04030943 -0.035364807 0.005584878 0.014405692 -0.041552134 -0.049517922 0.031862974 0.0029473125 -0.03858326 0.028908372
273849:0.023478752 -0.016628295 -0.03728188 -0.04332604 -0.028164929 0.0076618968 0.026498586 -0.012665349 -0.006693381 -0.046040766
12489:0.045800596 -0.024496406 -0.043933738 0.025159031 0.02670611 -0.048048157 0.02654041 0.036403943 -0.04722976 -0.04755243
252294:0.012841249 -0.044868518 0.016413504 0.011783833 0.026593793 -0.02281558 -0.049372934 0.037302066 -0.04021294 0.032769836
37024:0.017539155 0.030252064 0.0026866496 -0.04667837 0.009643448 -0.049649447 0.029201556 0.028414328 -0.045744848 0.0044171987
45401:-0.010463578 0.03380111 0.010014993 0.046664596 0.023199856 -0.048531186 -0.0077357115 0.04730616 0.032653958 -0.025529558
45385:0.035072606 -0.0057222964 -0.04660646 0.043160953 0.03825321 0.046229046 0.018993825 0.043026447 0.037915416 0.010971302
337163:-0.007197833 0.0012523353 0.025965124 -0.026915794 -0.040601622 -0.033499368 0.040879898 -0.02183963 0.018301208 0.020350331
211313:-0.0121003445 0.027693938 0.032812625 0.031193977 0.01969869 -0.031707555 0.014335096 -0.02970444 0.04851806 -0.015333694
13711:0.045053136 -0.018491935 -0.011106175 0.0019899071 -0.035254605 -0.038430363 0.02746513 -0.041352022 -0.0038354457 0.033784665
18703:0.022612225 -0.031306017 0.028153539 -0.023345774 0.0008525968 -0.024586212 -0.029722411 0.04761047 -0.020631308 -0.021969903
145173:-0.0073976456 0.01500197 0.040065847 -0.034929324 -0.04618728 -0.00085672736 -0.04772838 0.03086273 0.037988167 0.010269618
34881:0.021595562 -0.0077896295 -0.030151118 0.0015801847 -0.030673886 0.049500108 -0.012564939 -0.0011807084 -0.029713994 0.014648694
15771:-0.03522699 -0.0031835735 -0.022751957 -0.013152236 -0.035998307 0.005965388 -0.035186905 -0.013673735 -0.013011783 -0.010986221
1210:0.039043367 -0.027314883 -0.048261218 -0.040141683 -0.042464953 -0.007196963 -0.0011670053 0.04768569 0.004217148 0.011908686
39641:-0.021502143 -0.0164738 -0.0028088987 -0.018207412 -0.0226874 -0.03514988 0.016603047 0.029800087 0.0322537 -0.007471615
135611:0.029876227 0.025467116 -0.0039865314 -0.0394727 -0.03307677 -0.047947466 0.009552419 0.02963245 0.008061523 -0.028820222
622826:0.030181754 -0.0295793 0.010602981 0.009019768 0.013938522 0.014635563 0.03479907 -0.038546126 0.017415047 0.04941851
25112:-0.002935648 -0.043675937 -0.035802342 0.04020859 0.032718122 0.027737964 0.0108504 0.015814353 -0.009714288 0.045764666
